"tp","fp","fn","tn","precision","sensitivity","specificity","f1","shd","response_precision","response_recall","response_true_edges","network","n","rep"
28,9,3,131,0.756756756756757,0.903225806451613,0.935714285714286,0.823529411764706,23,0.777777777777778,1,7,"B_with_time",300,115
23,4,1,92,0.851851851851852,0.958333333333333,0.958333333333333,0.901960784313726,12,1,1,5,"A_baseline_only",500,115
28,14,3,126,0.666666666666667,0.903225806451613,0.9,0.767123287671233,23,0.875,1,7,"B_with_time",500,115
10,13,14,83,0.434782608695652,0.416666666666667,0.864583333333333,0.425531914893617,31,1,0.4,5,"A_baseline_only",20,116
20,16,11,124,0.555555555555556,0.645161290322581,0.885714285714286,0.597014925373134,34,0.8,0.571428571428571,7,"B_with_time",20,116
14,11,10,85,0.56,0.583333333333333,0.885416666666667,0.571428571428571,29,0.666666666666667,0.4,5,"A_baseline_only",30,116
14,16,17,124,0.466666666666667,0.451612903225806,0.885714285714286,0.459016393442623,43,0.714285714285714,0.714285714285714,7,"B_with_time",30,116
16,11,8,85,0.592592592592593,0.666666666666667,0.885416666666667,0.627450980392157,31,0.75,0.6,5,"A_baseline_only",40,116
19,12,12,128,0.612903225806452,0.612903225806452,0.914285714285714,0.612903225806452,37,0.833333333333333,0.714285714285714,7,"B_with_time",40,116
15,8,9,88,0.652173913043478,0.625,0.916666666666667,0.638297872340426,22,0.75,0.6,5,"A_baseline_only",50,116
23,4,8,136,0.851851851851852,0.741935483870968,0.971428571428571,0.793103448275862,23,1,0.857142857142857,7,"B_with_time",50,116
17,9,7,87,0.653846153846154,0.708333333333333,0.90625,0.68,24,0.8,0.8,5,"A_baseline_only",60,116
22,13,9,127,0.628571428571429,0.709677419354839,0.907142857142857,0.666666666666667,30,0.833333333333333,0.714285714285714,7,"B_with_time",60,116
16,9,8,87,0.64,0.666666666666667,0.90625,0.653061224489796,30,0.75,0.6,5,"A_baseline_only",75,116
23,8,8,132,0.741935483870968,0.741935483870968,0.942857142857143,0.741935483870968,28,1,0.857142857142857,7,"B_with_time",75,116
21,3,3,93,0.875,0.875,0.96875,0.875,17,0.8,0.8,5,"A_baseline_only",100,116
28,9,3,131,0.756756756756757,0.903225806451613,0.935714285714286,0.823529411764706,22,0.777777777777778,1,7,"B_with_time",100,116
22,4,2,92,0.846153846153846,0.916666666666667,0.958333333333333,0.88,19,1,0.8,5,"A_baseline_only",150,116
27,7,4,133,0.794117647058823,0.870967741935484,0.95,0.830769230769231,25,0.875,1,7,"B_with_time",150,116
22,7,2,89,0.758620689655172,0.916666666666667,0.927083333333333,0.830188679245283,19,1,1,5,"A_baseline_only",200,116
27,10,4,130,0.72972972972973,0.870967741935484,0.928571428571429,0.794117647058823,28,1,1,7,"B_with_time",200,116
23,7,1,89,0.766666666666667,0.958333333333333,0.927083333333333,0.851851851851852,20,1,1,5,"A_baseline_only",300,116
27,10,4,130,0.72972972972973,0.870967741935484,0.928571428571429,0.794117647058823,25,0.875,1,7,"B_with_time",300,116
22,13,2,83,0.628571428571429,0.916666666666667,0.864583333333333,0.745762711864407,29,0.8,0.8,5,"A_baseline_only",500,116
30,13,1,127,0.697674418604651,0.967741935483871,0.907142857142857,0.810810810810811,29,0.875,1,7,"B_with_time",500,116
10,20,14,76,0.333333333333333,0.416666666666667,0.791666666666667,0.37037037037037,40,0.285714285714286,0.4,5,"A_baseline_only",20,117
17,25,14,115,0.404761904761905,0.548387096774194,0.821428571428571,0.465753424657534,51,0.714285714285714,0.714285714285714,7,"B_with_time",20,117
15,8,9,88,0.652173913043478,0.625,0.916666666666667,0.638297872340426,28,0.833333333333333,1,5,"A_baseline_only",30,117
23,13,8,127,0.638888888888889,0.741935483870968,0.907142857142857,0.686567164179104,35,0.714285714285714,0.714285714285714,7,"B_with_time",30,117
16,6,8,90,0.727272727272727,0.666666666666667,0.9375,0.695652173913043,25,1,0.8,5,"A_baseline_only",40,117
16,16,15,124,0.5,0.516129032258065,0.885714285714286,0.507936507936508,39,0.555555555555556,0.714285714285714,7,"B_with_time",40,117
14,7,10,89,0.666666666666667,0.583333333333333,0.927083333333333,0.622222222222222,22,0.666666666666667,0.8,5,"A_baseline_only",50,117
20,11,11,129,0.645161290322581,0.645161290322581,0.921428571428571,0.645161290322581,37,0.6,0.428571428571429,7,"B_with_time",50,117
19,4,5,92,0.826086956521739,0.791666666666667,0.958333333333333,0.808510638297872,14,0.8,0.8,5,"A_baseline_only",60,117
22,6,9,134,0.785714285714286,0.709677419354839,0.957142857142857,0.745762711864407,27,0.875,1,7,"B_with_time",60,117
16,5,8,91,0.761904761904762,0.666666666666667,0.947916666666667,0.711111111111111,19,0.8,0.8,5,"A_baseline_only",75,117
25,12,6,128,0.675675675675676,0.806451612903226,0.914285714285714,0.735294117647059,22,1,1,7,"B_with_time",75,117
20,4,4,92,0.833333333333333,0.833333333333333,0.958333333333333,0.833333333333333,18,0.8,0.8,5,"A_baseline_only",100,117
24,11,7,129,0.685714285714286,0.774193548387097,0.921428571428571,0.727272727272727,30,0.875,1,7,"B_with_time",100,117
20,3,4,93,0.869565217391304,0.833333333333333,0.96875,0.851063829787234,19,1,0.6,5,"A_baseline_only",150,117
27,12,4,128,0.692307692307692,0.870967741935484,0.914285714285714,0.771428571428572,30,1,1,7,"B_with_time",150,117
22,5,2,91,0.814814814814815,0.916666666666667,0.947916666666667,0.862745098039216,21,1,1,5,"A_baseline_only",200,117
28,10,3,130,0.736842105263158,0.903225806451613,0.928571428571429,0.811594202898551,31,0.875,1,7,"B_with_time",200,117
23,3,1,93,0.884615384615385,0.958333333333333,0.96875,0.92,12,0.833333333333333,1,5,"A_baseline_only",300,117
27,10,4,130,0.72972972972973,0.870967741935484,0.928571428571429,0.794117647058823,22,1,1,7,"B_with_time",300,117
23,4,1,92,0.851851851851852,0.958333333333333,0.958333333333333,0.901960784313726,13,1,1,5,"A_baseline_only",500,117
30,10,1,130,0.75,0.967741935483871,0.928571428571429,0.845070422535211,24,0.875,1,7,"B_with_time",500,117
9,24,15,72,0.272727272727273,0.375,0.75,0.315789473684211,46,1,0.2,5,"A_baseline_only",20,118
16,23,15,117,0.41025641025641,0.516129032258065,0.835714285714286,0.457142857142857,45,0.5,0.571428571428571,7,"B_with_time",20,118
15,8,9,88,0.652173913043478,0.625,0.916666666666667,0.638297872340426,25,1,0.6,5,"A_baseline_only",30,118
15,19,16,121,0.441176470588235,0.483870967741935,0.864285714285714,0.461538461538462,41,0.833333333333333,0.714285714285714,7,"B_with_time",30,118
16,8,8,88,0.666666666666667,0.666666666666667,0.916666666666667,0.666666666666667,28,0.666666666666667,0.4,5,"A_baseline_only",40,118
23,11,8,129,0.676470588235294,0.741935483870968,0.921428571428571,0.707692307692308,31,1,0.857142857142857,7,"B_with_time",40,118
14,12,10,84,0.538461538461538,0.583333333333333,0.875,0.56,31,0.333333333333333,0.2,5,"A_baseline_only",50,118
20,16,11,124,0.555555555555556,0.645161290322581,0.885714285714286,0.597014925373134,43,1,0.714285714285714,7,"B_with_time",50,118
17,6,7,90,0.739130434782609,0.708333333333333,0.9375,0.723404255319149,26,0.666666666666667,0.4,5,"A_baseline_only",60,118
19,13,12,127,0.59375,0.612903225806452,0.907142857142857,0.603174603174603,35,0.833333333333333,0.714285714285714,7,"B_with_time",60,118
23,3,1,93,0.884615384615385,0.958333333333333,0.96875,0.92,15,1,0.8,5,"A_baseline_only",75,118
24,11,7,129,0.685714285714286,0.774193548387097,0.921428571428571,0.727272727272727,28,0.714285714285714,0.714285714285714,7,"B_with_time",75,118
18,6,6,90,0.75,0.75,0.9375,0.75,21,0.8,0.8,5,"A_baseline_only",100,118
23,12,8,128,0.657142857142857,0.741935483870968,0.914285714285714,0.696969696969697,30,0.857142857142857,0.857142857142857,7,"B_with_time",100,118
22,6,2,90,0.785714285714286,0.916666666666667,0.9375,0.846153846153846,14,1,1,5,"A_baseline_only",150,118
25,10,6,130,0.714285714285714,0.806451612903226,0.928571428571429,0.757575757575758,31,1,1,7,"B_with_time",150,118
22,2,2,94,0.916666666666667,0.916666666666667,0.979166666666667,0.916666666666667,15,1,1,5,"A_baseline_only",200,118
28,18,3,122,0.608695652173913,0.903225806451613,0.871428571428571,0.727272727272727,36,0.875,1,7,"B_with_time",200,118
22,0,2,96,1,0.916666666666667,1,0.956521739130435,10,1,1,5,"A_baseline_only",300,118
29,12,2,128,0.707317073170732,0.935483870967742,0.914285714285714,0.805555555555556,31,0.875,1,7,"B_with_time",300,118
22,6,2,90,0.785714285714286,0.916666666666667,0.9375,0.846153846153846,19,1,0.8,5,"A_baseline_only",500,118
31,5,0,135,0.861111111111111,1,0.964285714285714,0.925373134328358,15,1,1,7,"B_with_time",500,118
11,18,13,78,0.379310344827586,0.458333333333333,0.8125,0.415094339622641,39,0.75,0.6,5,"A_baseline_only",20,119
18,25,13,115,0.418604651162791,0.580645161290323,0.821428571428571,0.486486486486487,48,0.555555555555556,0.714285714285714,7,"B_with_time",20,119
11,11,13,85,0.5,0.458333333333333,0.885416666666667,0.478260869565217,31,0.75,0.6,5,"A_baseline_only",30,119
20,17,11,123,0.540540540540541,0.645161290322581,0.878571428571429,0.588235294117647,40,1,0.714285714285714,7,"B_with_time",30,119
17,8,7,88,0.68,0.708333333333333,0.916666666666667,0.693877551020408,21,1,0.8,5,"A_baseline_only",40,119
17,18,14,122,0.485714285714286,0.548387096774194,0.871428571428571,0.515151515151515,41,0.833333333333333,0.714285714285714,7,"B_with_time",40,119
17,4,7,92,0.80952380952381,0.708333333333333,0.958333333333333,0.755555555555556,21,0.8,0.8,5,"A_baseline_only",50,119
23,11,8,129,0.676470588235294,0.741935483870968,0.921428571428571,0.707692307692308,33,1,0.714285714285714,7,"B_with_time",50,119
17,7,7,89,0.708333333333333,0.708333333333333,0.927083333333333,0.708333333333333,19,0.8,0.8,5,"A_baseline_only",60,119
22,12,9,128,0.647058823529412,0.709677419354839,0.914285714285714,0.676923076923077,32,0.833333333333333,0.714285714285714,7,"B_with_time",60,119
20,3,4,93,0.869565217391304,0.833333333333333,0.96875,0.851063829787234,21,0.75,0.6,5,"A_baseline_only",75,119
25,8,6,132,0.757575757575758,0.806451612903226,0.942857142857143,0.78125,28,1,1,7,"B_with_time",75,119
19,3,5,93,0.863636363636364,0.791666666666667,0.96875,0.826086956521739,12,0.666666666666667,0.8,5,"A_baseline_only",100,119
25,7,6,133,0.78125,0.806451612903226,0.95,0.793650793650794,23,0.875,1,7,"B_with_time",100,119
23,3,1,93,0.884615384615385,0.958333333333333,0.96875,0.92,14,1,1,5,"A_baseline_only",150,119
28,12,3,128,0.7,0.903225806451613,0.914285714285714,0.788732394366197,28,0.875,1,7,"B_with_time",150,119
22,4,2,92,0.846153846153846,0.916666666666667,0.958333333333333,0.88,16,0.8,0.8,5,"A_baseline_only",200,119
27,10,4,130,0.72972972972973,0.870967741935484,0.928571428571429,0.794117647058823,28,1,0.857142857142857,7,"B_with_time",200,119
22,2,2,94,0.916666666666667,0.916666666666667,0.979166666666667,0.916666666666667,16,1,0.8,5,"A_baseline_only",300,119
31,1,0,139,0.96875,1,0.992857142857143,0.984126984126984,4,1,1,7,"B_with_time",300,119
24,2,0,94,0.923076923076923,1,0.979166666666667,0.96,4,0.833333333333333,1,5,"A_baseline_only",500,119
29,14,2,126,0.674418604651163,0.935483870967742,0.9,0.783783783783784,28,0.777777777777778,1,7,"B_with_time",500,119
10,18,14,78,0.357142857142857,0.416666666666667,0.8125,0.384615384615385,38,0.333333333333333,0.2,5,"A_baseline_only",20,120
15,18,16,122,0.454545454545455,0.483870967741935,0.871428571428571,0.46875,42,0.8,0.571428571428571,7,"B_with_time",20,120
18,7,6,89,0.72,0.75,0.927083333333333,0.73469387755102,22,1,0.6,5,"A_baseline_only",30,120
19,13,12,127,0.59375,0.612903225806452,0.907142857142857,0.603174603174603,39,0.625,0.714285714285714,7,"B_with_time",30,120
17,15,7,81,0.53125,0.708333333333333,0.84375,0.607142857142857,29,0.5,0.6,5,"A_baseline_only",40,120
18,13,13,127,0.580645161290323,0.580645161290323,0.907142857142857,0.580645161290323,37,0.857142857142857,0.857142857142857,7,"B_with_time",40,120
15,8,9,88,0.652173913043478,0.625,0.916666666666667,0.638297872340426,27,1,0.8,5,"A_baseline_only",50,120
23,9,8,131,0.71875,0.741935483870968,0.935714285714286,0.73015873015873,24,0.714285714285714,0.714285714285714,7,"B_with_time",50,120
16,9,8,87,0.64,0.666666666666667,0.90625,0.653061224489796,27,0.75,0.6,5,"A_baseline_only",60,120
22,11,9,129,0.666666666666667,0.709677419354839,0.921428571428571,0.6875,31,0.857142857142857,0.857142857142857,7,"B_with_time",60,120
17,6,7,90,0.739130434782609,0.708333333333333,0.9375,0.723404255319149,27,0.666666666666667,0.4,5,"A_baseline_only",75,120
22,14,9,126,0.611111111111111,0.709677419354839,0.9,0.656716417910448,36,0.857142857142857,0.857142857142857,7,"B_with_time",75,120
19,5,5,91,0.791666666666667,0.791666666666667,0.947916666666667,0.791666666666667,21,1,0.6,5,"A_baseline_only",100,120
27,10,4,130,0.72972972972973,0.870967741935484,0.928571428571429,0.794117647058823,23,1,0.857142857142857,7,"B_with_time",100,120
20,3,4,93,0.869565217391304,0.833333333333333,0.96875,0.851063829787234,17,1,0.8,5,"A_baseline_only",150,120
28,11,3,129,0.717948717948718,0.903225806451613,0.921428571428571,0.8,32,1,1,7,"B_with_time",150,120
21,4,3,92,0.84,0.875,0.958333333333333,0.857142857142857,20,0.75,0.6,5,"A_baseline_only",200,120
29,7,2,133,0.805555555555556,0.935483870967742,0.95,0.865671641791045,18,0.875,1,7,"B_with_time",200,120
22,3,2,93,0.88,0.916666666666667,0.96875,0.897959183673469,12,1,1,5,"A_baseline_only",300,120
29,13,2,127,0.69047619047619,0.935483870967742,0.907142857142857,0.794520547945206,27,0.875,1,7,"B_with_time",300,120
22,3,2,93,0.88,0.916666666666667,0.96875,0.897959183673469,16,1,1,5,"A_baseline_only",500,120
30,19,1,121,0.612244897959184,0.967741935483871,0.864285714285714,0.75,34,0.875,1,7,"B_with_time",500,120
11,16,13,80,0.407407407407407,0.458333333333333,0.833333333333333,0.431372549019608,33,0.6,0.6,5,"A_baseline_only",20,121
19,18,12,122,0.513513513513513,0.612903225806452,0.871428571428571,0.558823529411765,38,0.8,0.571428571428571,7,"B_with_time",20,121
13,13,11,83,0.5,0.541666666666667,0.864583333333333,0.52,30,0.5,0.6,5,"A_baseline_only",30,121
15,24,16,116,0.384615384615385,0.483870967741935,0.828571428571429,0.428571428571429,51,0.428571428571429,0.428571428571429,7,"B_with_time",30,121
15,10,9,86,0.6,0.625,0.895833333333333,0.612244897959184,27,0.5,0.4,5,"A_baseline_only",40,121
19,15,12,125,0.558823529411765,0.612903225806452,0.892857142857143,0.584615384615385,35,0.833333333333333,0.714285714285714,7,"B_with_time",40,121
14,5,10,91,0.736842105263158,0.583333333333333,0.947916666666667,0.651162790697674,20,0.8,0.8,5,"A_baseline_only",50,121
25,9,6,131,0.735294117647059,0.806451612903226,0.935714285714286,0.769230769230769,29,1,0.857142857142857,7,"B_with_time",50,121
18,6,6,90,0.75,0.75,0.9375,0.75,24,0.6,0.6,5,"A_baseline_only",60,121
21,12,10,128,0.636363636363636,0.67741935483871,0.914285714285714,0.65625,30,0.857142857142857,0.857142857142857,7,"B_with_time",60,121
19,5,5,91,0.791666666666667,0.791666666666667,0.947916666666667,0.791666666666667,21,0.4,0.4,5,"A_baseline_only",75,121
23,13,8,127,0.638888888888889,0.741935483870968,0.907142857142857,0.686567164179104,32,1,0.714285714285714,7,"B_with_time",75,121
20,5,4,91,0.8,0.833333333333333,0.947916666666667,0.816326530612245,18,1,0.8,5,"A_baseline_only",100,121
27,12,4,128,0.692307692307692,0.870967741935484,0.914285714285714,0.771428571428572,22,0.75,0.857142857142857,7,"B_with_time",100,121
22,2,2,94,0.916666666666667,0.916666666666667,0.979166666666667,0.916666666666667,12,1,1,5,"A_baseline_only",150,121
28,5,3,135,0.848484848484849,0.903225806451613,0.964285714285714,0.875,17,0.857142857142857,0.857142857142857,7,"B_with_time",150,121
23,2,1,94,0.92,0.958333333333333,0.979166666666667,0.938775510204082,8,0.833333333333333,1,5,"A_baseline_only",200,121
27,8,4,132,0.771428571428571,0.870967741935484,0.942857142857143,0.818181818181818,25,0.875,1,7,"B_with_time",200,121
22,5,2,91,0.814814814814815,0.916666666666667,0.947916666666667,0.862745098039216,19,1,0.8,5,"A_baseline_only",300,121
27,18,4,122,0.6,0.870967741935484,0.871428571428571,0.710526315789474,35,0.7,1,7,"B_with_time",300,121
23,2,1,94,0.92,0.958333333333333,0.979166666666667,0.938775510204082,6,1,1,5,"A_baseline_only",500,121
29,12,2,128,0.707317073170732,0.935483870967742,0.914285714285714,0.805555555555556,22,1,1,7,"B_with_time",500,121
6,17,18,79,0.260869565217391,0.25,0.822916666666667,0.25531914893617,37,0,0,5,"A_baseline_only",20,122
20,22,11,118,0.476190476190476,0.645161290322581,0.842857142857143,0.547945205479452,46,0.666666666666667,0.857142857142857,7,"B_with_time",20,122
15,9,9,87,0.625,0.625,0.90625,0.625,25,0.666666666666667,0.4,5,"A_baseline_only",30,122
16,17,15,123,0.484848484848485,0.516129032258065,0.878571428571429,0.5,41,0.833333333333333,0.714285714285714,7,"B_with_time",30,122
15,6,9,90,0.714285714285714,0.625,0.9375,0.666666666666667,20,0.75,0.6,5,"A_baseline_only",40,122
18,18,13,122,0.5,0.580645161290323,0.871428571428571,0.537313432835821,41,0.8,0.571428571428571,7,"B_with_time",40,122
14,11,10,85,0.56,0.583333333333333,0.885416666666667,0.571428571428571,26,0.75,0.6,5,"A_baseline_only",50,122
19,12,12,128,0.612903225806452,0.612903225806452,0.914285714285714,0.612903225806452,33,1,0.857142857142857,7,"B_with_time",50,122
17,8,7,88,0.68,0.708333333333333,0.916666666666667,0.693877551020408,27,0.6,0.6,5,"A_baseline_only",60,122
19,14,12,126,0.575757575757576,0.612903225806452,0.9,0.59375,35,0.833333333333333,0.714285714285714,7,"B_with_time",60,122
19,5,5,91,0.791666666666667,0.791666666666667,0.947916666666667,0.791666666666667,21,1,0.6,5,"A_baseline_only",75,122
27,6,4,134,0.818181818181818,0.870967741935484,0.957142857142857,0.84375,21,0.777777777777778,1,7,"B_with_time",75,122
20,4,4,92,0.833333333333333,0.833333333333333,0.958333333333333,0.833333333333333,24,1,0.8,5,"A_baseline_only",100,122
26,7,5,133,0.787878787878788,0.838709677419355,0.95,0.8125,28,0.75,0.857142857142857,7,"B_with_time",100,122
21,5,3,91,0.807692307692308,0.875,0.947916666666667,0.84,20,0.8,0.8,5,"A_baseline_only",150,122
26,5,5,135,0.838709677419355,0.838709677419355,0.964285714285714,0.838709677419355,25,1,1,7,"B_with_time",150,122
23,7,1,89,0.766666666666667,0.958333333333333,0.927083333333333,0.851851851851852,26,1,1,5,"A_baseline_only",200,122
26,11,5,129,0.702702702702703,0.838709677419355,0.921428571428571,0.764705882352941,28,1,0.857142857142857,7,"B_with_time",200,122
23,2,1,94,0.92,0.958333333333333,0.979166666666667,0.938775510204082,8,1,1,5,"A_baseline_only",300,122
28,7,3,133,0.8,0.903225806451613,0.95,0.848484848484849,23,1,1,7,"B_with_time",300,122
22,2,2,94,0.916666666666667,0.916666666666667,0.979166666666667,0.916666666666667,12,1,1,5,"A_baseline_only",500,122
29,11,2,129,0.725,0.935483870967742,0.921428571428571,0.816901408450704,26,0.875,1,7,"B_with_time",500,122
13,23,11,73,0.361111111111111,0.541666666666667,0.760416666666667,0.433333333333333,43,0.5,0.4,5,"A_baseline_only",20,123
11,24,20,116,0.314285714285714,0.354838709677419,0.828571428571429,0.333333333333333,52,0.6,0.428571428571429,7,"B_with_time",20,123
